1241604119	101318677	96075822
1241604119	100335656	100991019
1241604119	96075822	100991019
1241604159	100991019	101318677
1241604159	100991019	100335656
1241604159	100991019	96075822
1241604159	104398879	98304024
1241604159	96075822	100335656
1241604179	100991019	96075822
1241604179	100991019	100335656
1241604179	100991019	101318677
1241604179	101318677	96075822
1241604179	101318677	100335656
1241604179	104398879	98304024
1241604179	96075822	100335656
1241604199	100991019	101318677
1241604199	100991019	100335656
1241604199	100991019	96075822
1241604199	101318677	100335656
1241604199	104398879	98304024
1241604219	100991019	100335656
1241604219	96993310	100270104
1241604219	101318677	100335656
1241604219	104398879	98304024
1241604239	96993310	100270104
1241604239	104398879	98304024
1241604259	100991019	96075822
1241604259	96993310	100270104
1241604259	104398879	98304024
1241604279	100991019	101318677
1241604279	100991019	100335656
1241604279	100991019	96075822
1241604279	96993310	100270104
1241604279	101318677	104398879
1241604279	101318677	96075822
1241604279	104398879	98304024
1241604299	100991019	100335656
1241604299	96993310	100270104
1241604299	101318677	100335656
1241604299	104398879	98304024
1241604319	100991019	100335656
1241604319	96993310	100270104
1241604319	104398879	98304024
1241604339	100991019	100335656
1241604339	104398879	98304024
1241604359	100991019	96075822
1241604359	96993310	100270104
1241604359	104398879	98304024
1241604379	100991019	96075822
1241604379	96993310	100270104
1241604379	104398879	98304024
1241604399	100991019	96075822
1241604399	96993310	100270104
1241604399	104398879	98304024
1241604419	106627096	104792100
1241604419	100991019	96075822
1241604419	96993310	100270104
1241604419	104398879	98304024
1241604439	100270104	96993310
1241604439	100335656	101318677
1241604439	100335656	96075822
1241604439	100335656	100991019
1241604439	100991019	96075822
1241604439	100991019	101318677
1241604439	86573088	106627096
1241604439	86573088	104792100
1241604439	101318677	96075822
1241604439	104398879	98304024
1241604439	106627096	104792100
1241604459	100335656	96075822
1241604459	100335656	100991019
1241604459	96993310	100270104
1241604459	86573088	82444332
1241604459	82444332	106627096
1241604459	82444332	104792100
1241604459	104398879	98304024
1241604459	100270104	96075822
1241604459	106627096	104792100
1241604479	100335656	101318677
1241604479	100335656	100991019
1241604479	100991019	101318677
1241604479	86573088	75431970
1241604479	86573088	82444332
1241604479	86573088	106627096
1241604479	86573088	104792100
1241604479	104792100	82444332
1241604479	104792100	106627096
1241604479	104792100	75431970
1241604479	106627096	82444332
1241604479	106627096	75431970
1241604499	100335656	100991019
1241604499	75431970	82444332
1241604499	78446621	104792100
1241604499	104398879	98304024
1241604499	82444332	104792100
1241604519	106627096	82444332
1241604519	106627096	78446621
1241604519	106627096	104792100
1241604519	100991019	96075822
1241604519	100991019	100335656
1241604519	96993310	100270104
1241604519	86573088	78446621
1241604519	86573088	104792100
1241604519	82444332	104792100
1241604519	104792100	78446621
1241604519	104398879	98304024
1241604539	100991019	100335656
1241604539	96993310	98304024
1241604539	86573088	82444332
1241604539	86573088	78446621
1241604539	104398879	98304024
1241604559	104792100	86573088
1241604559	104792100	106627096
1241604559	86573088	106627096
1241604559	86573088	75431970
1241604559	106627096	75431970
1241604579	106627096	86573088
1241604579	106627096	82444332
1241604579	106627096	75431970
1241604579	86573088	82444332
1241604579	86573088	104792100
1241604579	75431970	104792100
1241604579	104398879	98304024
1241604599	100991019	96075822
1241604599	86573088	104792100
1241604599	75431970	106627096
1241604599	75431970	104792100
1241604599	104398879	98304024
1241604599	106627096	104792100
1241604619	100991019	96075822
1241604619	86573088	75431970
1241604619	82444332	104792100
1241604619	82444332	106627096
1241604619	82444332	75431970
1241604619	75431970	106627096
1241604619	75431970	104792100
1241604619	104398879	98304024
1241604639	104792100	106627096
1241604639	96993310	100270104
1241604639	104398879	98304024
1241604659	86573088	106627096
1241604659	82444332	75431970
1241604659	96075822	101318677
1241604659	104398879	98304024
1241604679	106627096	86573088
1241604679	106627096	82444332
1241604679	106627096	104792100
1241604679	96993310	100270104
1241604679	82444332	78446621
1241604679	82444332	75431970
1241604679	75431970	104792100
1241604679	104398879	98304024
1241604679	96075822	100335656
1241604699	100991019	96075822
1241604699	86573088	106627096
1241604699	86573088	104792100
1241604699	75431970	82444332
1241604699	78446621	82444332
1241604699	78446621	104792100
1241604699	104398879	98304024
1241604699	106627096	82444332
1241604699	106627096	104792100
1241604699	82444332	104792100
1241604719	106627096	82444332
1241604719	106627096	104792100
1241604719	106627096	75431970
1241604719	96993310	100270104
1241604719	86573088	82444332
1241604719	82444332	75431970
1241604719	82444332	104792100
1241604719	104398879	98304024
1241604719	100335656	96075822
1241604739	106627096	75431970
1241604739	106627096	104792100
1241604739	100991019	96075822
1241604739	86573088	104792100
1241604739	86573088	75431970
1241604739	75431970	104792100
1241604739	104398879	98304024
1241604759	86573088	106627096
1241604759	86573088	78446621
1241604759	86573088	104792100
1241604759	75431970	106627096
1241604759	75431970	78446621
1241604759	75431970	104202258
1241604759	78446621	104792100
1241604759	104398879	98304024
1241604779	106627096	86573088
1241604779	106627096	78446621
1241604779	106627096	104792100
1241604779	100991019	100335656
1241604779	101318677	96075822
1241604779	78446621	75431970
1241604779	104202258	75431970
1241604799	104792100	86573088
1241604799	104792100	106627096
1241604799	104792100	78446621
1241604799	100335656	100991019
1241604799	100991019	101318677
1241604799	86573088	106627096
1241604799	86573088	75431970
1241604799	101318677	96075822
1241604799	78446621	106627096
1241604799	78446621	75431970
1241604799	106627096	75431970
1241604819	106627096	86573088
1241604819	106627096	104792100
1241604819	106627096	78446621
1241604819	106627096	75431970
1241604819	100991019	96075822
1241604819	100991019	101318677
1241604819	86573088	75431970
1241604819	86573088	104792100
1241604819	101318677	96075822
1241604819	101318677	100335656
1241604819	75431970	104792100
1241604839	100335656	101318677
1241604839	100991019	96075822
1241604839	86573088	104792100
1241604839	86573088	106627096
1241604839	86573088	75431970
1241604839	75431970	106627096
1241604839	75431970	104792100
1241604839	104398879	98304024
1241604859	98631706	100597787
1241604859	82444332	78446621
1241604859	82444332	104792100
1241604859	100335656	101318677
1241604859	100991019	96075822
1241604859	96993310	100270104
1241604859	86573088	104792100
1241604859	86573088	75431970
1241604859	75431970	106627096
1241604859	75431970	104792100
1241604859	98304024	104398879
1241604859	104202258	106627096
1241604859	106627096	104792100
1241604879	82444332	78446621
1241604879	100335656	101318677
1241604879	100991019	96075822
1241604879	86573088	104792100
1241604879	86573088	75431970
1241604879	104792100	106627096
1241604879	104792100	75431970
1241604879	104202258	106627096
1241604899	98631706	100597787
1241604899	106627096	104202258
1241604899	106627096	104792100
1241604899	100991019	96075822
1241604899	86573088	75431970
1241604899	75431970	104792100
1241604899	104398879	98304024
1241604899	96075822	100335656
1241604899	100335656	101318677
1241604919	98631706	100597787
1241604919	82444332	104792100
1241604919	100335656	101318677
1241604919	100991019	96075822
1241604919	75431970	78446621
1241604919	75431970	104792100
1241604919	78446621	104792100
1241604919	104398879	98304024
1241604939	100335656	101318677
1241604939	100991019	96075822
1241604939	86573088	75431970
1241604939	98304024	104398879
1241604939	98304024	100270104
1241604959	98631706	100597787
1241604959	101318677	100335656
1241604959	100991019	96075822
1241604959	86573088	106627096
1241604959	86573088	75431970
1241604959	104792100	75431970
1241604959	104202258	75431970
1241604959	104398879	98304024
1241604979	98631706	100597787
1241604979	106627096	86573088
1241604979	106627096	75431970
1241604979	100991019	96075822
1241604979	100991019	100335656
1241604979	86573088	75431970
1241604979	100335656	101318677
1241604999	100335656	100991019
1241604999	96993310	100270104
1241604999	86573088	106627096
1241604999	86573088	104792100
1241604999	75431970	106627096
1241604999	75431970	104792100
1241604999	104202258	106627096
1241604999	104398879	98304024
1241604999	100270104	98304024
1241604999	106627096	104792100
1241605019	106627096	86573088
1241605019	106627096	104792100
1241605019	100991019	100335656
1241605019	96993310	100270104
1241605019	86573088	104792100
1241605019	104792100	78446621
1241605019	104398879	98304024
1241605039	100270104	96993310
1241605039	86573088	104202258
1241605039	86573088	75431970
1241605039	78446621	82444332
1241605039	98304024	104398879
1241605039	104792100	82444332
1241605059	82444332	106627096
1241605059	100335656	100991019
1241605059	96993310	100270104
1241605059	86573088	104202258
1241605059	104792100	78446621
1241605059	78446621	106627096
1241605059	104398879	98304024
1241605079	98631706	100597787
1241605079	104792100	106627096
1241605079	104792100	75431970
1241605079	100335656	100991019
1241605079	86573088	104202258
1241605079	75431970	78446621
1241605079	104398879	98304024
1241605079	106627096	82444332
1241605099	98631706	100597787
1241605099	106627096	86573088
1241605099	106627096	104792100
1241605099	106627096	75431970
1241605099	100991019	100335656
1241605099	86573088	104202258
1241605099	75431970	82444332
1241605099	75431970	78446621
1241605099	78446621	82444332
1241605099	104398879	98304024
1241605119	106627096	86573088
1241605119	106627096	75431970
1241605119	106627096	104792100
1241605119	100991019	100335656
1241605119	86573088	82444332
1241605119	86573088	104792100
1241605119	75431970	104202258
1241605119	75431970	104792100
1241605119	98304024	104398879
1241605139	98631706	78446621
1241605139	98631706	100597787
1241605139	101318677	96075822
1241605139	101318677	100335656
1241605139	106627096	75431970
1241605139	106627096	104792100
1241605139	100991019	96075822
1241605139	100991019	100335656
1241605139	86573088	82444332
1241605139	86573088	78446621
1241605139	82444332	104792100
1241605139	75431970	78446621
1241605139	75431970	104202258
1241605139	104398879	98304024
1241605139	100270104	96075822
1241605139	100335656	96075822
1241605159	98631706	100597787
1241605159	104792100	106627096
1241605159	100335656	100270104
1241605159	101318677	100270104
1241605159	78446621	82444332
1241605159	78446621	75431970
1241605159	96075822	100270104
1241605159	104398879	98304024
1241605159	82444332	75431970
1241605179	98631706	104398879
1241605179	98631706	100597787
1241605179	82444332	75431970
1241605179	100991019	96075822
1241605179	78446621	75431970
1241605179	104398879	98304024
1241605199	98631706	100597787
1241605199	100991019	96075822
1241605199	104398879	98304024
1241605199	82444332	75431970
1241605219	82444332	78446621
1241605219	82444332	75431970
1241605219	100335656	100991019
1241605219	100991019	96075822
1241605219	104792100	106627096
1241605219	104202258	106627096
1241605219	104398879	98304024
1241605219	106627096	75431970
1241605239	98631706	100597787
1241605239	106627096	75431970
1241605239	106627096	104792100
1241605239	100991019	96075822
1241605239	100991019	100335656
1241605239	75431970	78446621
1241605239	75431970	104202258
1241605239	96075822	100270104
1241605239	104398879	98304024
1241605259	98631706	100597787
1241605259	100335656	96075822
1241605259	100335656	100991019
1241605259	100991019	100270104
1241605259	96993310	100270104
1241605259	82444332	106627096
1241605259	82444332	78446621
1241605259	82444332	104202258
1241605259	82444332	75431970
1241605259	78446621	75431970
1241605259	98304024	104398879
1241605259	96075822	100270104
1241605259	104202258	106627096
1241605259	104202258	75431970
1241605279	98631706	100597787
1241605279	106627096	78446621
1241605279	106627096	75431970
1241605279	100991019	96993310
1241605279	100991019	100270104
1241605279	101318677	96075822
1241605279	78446621	82444332
1241605279	78446621	75431970
1241605279	104398879	98304024
1241605279	100270104	100335656
1241605299	98631706	100597787
1241605299	101318677	96075822
1241605299	101318677	100335656
1241605299	101318677	100991019
1241605299	100335656	100991019
1241605299	100991019	100270104
1241605299	96993310	100270104
1241605299	82444332	78446621
1241605299	82444332	75431970
1241605299	78446621	106627096
1241605299	78446621	75431970
1241605299	98304024	104398879
1241605299	106627096	104792100
1241605299	104792100	75431970
1241605319	98631706	100597787
1241605319	100335656	101318677
1241605319	100991019	101318677
1241605319	96993310	100270104
1241605319	82444332	78446621
1241605319	82444332	75431970
1241605319	75431970	104202258
1241605319	104398879	98304024
1241605339	98631706	100597787
1241605339	96993310	100270104
1241605339	75431970	106627096
1241605339	75431970	78446621
1241605339	75431970	104792100
1241605339	78446621	104202258
1241605339	104202258	106627096
1241605339	104398879	98304024
1241605339	106627096	104792100
1241605359	98631706	100597787
1241605359	104792100	82444332
1241605359	104792100	100991019
1241605359	100991019	100270104
1241605359	96993310	100270104
1241605359	82444332	75431970
1241605359	104202258	75431970
1241605359	104398879	98304024
1241605379	98631706	100597787
1241605379	100335656	96075822
1241605379	100991019	96075822
1241605379	100270104	96993310
1241605379	104398879	98304024
1241605379	106627096	104792100
1241605379	82444332	104792100
1241605399	98631706	100597787
1241605399	100335656	101318677
1241605399	100335656	100991019
1241605399	100991019	96075822
1241605399	96993310	100270104
1241605399	86573088	96075822
1241605399	78446621	82444332
1241605399	104398879	98304024
1241605399	106627096	82444332
1241605419	98631706	100597787
1241605419	106627096	75431970
1241605419	106627096	104792100
1241605419	100991019	104398879
1241605419	100991019	96075822
1241605419	100991019	101318677
1241605419	96993310	100270104
1241605419	101318677	100335656
1241605419	104398879	96075822
1241605419	104398879	98304024
1241605419	96075822	100335656
1241605439	98631706	100597787
1241605439	106627096	75431970
1241605439	96993310	100270104
1241605439	101318677	96075822
1241605439	101318677	100335656
1241605439	101318677	98304024
1241605439	75431970	82444332
1241605439	78446621	82444332
1241605439	96075822	100335656
1241605439	104398879	100335656
1241605439	104398879	98304024
1241605459	100335656	101318677
1241605459	100335656	98304024
1241605459	96993310	100270104
1241605459	86573088	82444332
1241605459	86573088	106627096
1241605459	82444332	106627096
1241605459	82444332	75431970
1241605459	104202258	75431970
1241605459	106627096	75431970
1241605479	98631706	100597787
1241605479	106627096	104202258
1241605479	96993310	100270104
1241605479	86573088	82444332
1241605499	98631706	78446621
1241605499	100597787	106627096
1241605499	106627096	104792100
1241605519	98631706	100597787
1241605519	106627096	104202258
1241605519	106627096	104792100
1241605519	86573088	104792100
1241605519	78446621	104792100
1241605519	104202258	104792100
1241605519	104202258	75431970
1241605539	98631706	100597787
1241605539	86573088	106627096
1241605539	86573088	104792100
1241605539	82444332	75431970
1241605539	75431970	104202258
1241605539	78446621	104202258
1241605539	104792100	106627096
1241605559	98631706	100597787
1241605559	106627096	86573088
1241605559	75431970	104202258
1241605559	75431970	104792100
1241605559	78446621	104202258
1241605559	104202258	104792100
1241605579	98631706	100597787
1241605579	106627096	86573088
1241605579	78446621	104202258
1241605579	104202258	75431970
1241605599	106627096	86573088
1241605599	104202258	75431970
1241605599	104202258	104792100
1241605599	104792100	75431970
1241605619	98631706	100597787
1241605619	106627096	86573088
1241605619	104202258	104792100
1241605639	98631706	100597787
1241605639	86573088	82444332
1241605639	86573088	106627096
1241605639	104202258	104792100
1241605639	104792100	75431970
1241605659	98631706	100597787
1241605659	106627096	86573088
1241605659	82444332	104202258
1241605659	82444332	104792100
1241605679	106627096	86573088
1241605679	86573088	104792100
1241605679	82444332	75431970
1241605679	104202258	75431970
1241605699	98631706	100597787
1241605699	106627096	86573088
1241605699	106627096	104792100
1241605699	86573088	104792100
1241605699	82444332	75431970
1241605719	98631706	100597787
1241605719	106627096	104792100
1241605719	82444332	75431970
1241605739	98631706	100597787
1241605739	82444332	78446621
1241605739	82444332	104202258
1241605739	104202258	75431970
1241605759	106627096	86573088
